question_type,has_solution,exam_year,semester,moed,question_number,url,data_resource,points,question_translation_latex,multiple_choice_answer,answer_translation_latex,number_of_possible_answers,topics_covered,dataset,translated_separately,question_in_hebrew,answer_in_hebrew,orig_answer_in_eng,should_translate,question_id,comments
D,TRUE,2002,a,a,4,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,3,"\noindent A family of functions $H = \{h \mid h: M \to \{1,2,\ldots,n\}\}$ is called universal if for every distinct $x, y$ in $M$, the number of functions $h$ in $H$ for which $h(x) = h(y)$ is equal to the size of $H$ divided by $n$. \\
A family of functions $H = \{h \mid h: M \to \{1,2,\ldots,n\}\}$ is called almost-universal if for every distinct $x, y$ in $M$, if we choose $h$ uniformly from $H$, then the probability that $h(x) = h(y)$ is less than $\frac{2}{n}$. \\

\noindent Is it true that every universal family is almost-universal? \\
1. Yes \\
2. No",1,na,2,g,tested,1,"משפחת פונקציות  H = {h|h:M -> {1,2,..,n}} נקראת אוניברסלית אם לכל x, y שונים ב-M, מספר הפונקציות h ב- H עבורם  h(x) = h(y) היא כגודלה של H חלקי n.
משפחת פונקציות  H = {h|h:M -> {1,2,..,n}} נקראת כמעט-אוניברסלית אם לכל x, y שונים ב-M, אם נבחר h באופן אחיד מתוך H אזי ההסתברות ש h(x) = h(y) קטנה מ 2/n.

האם נכון שכל משפחה אוניברסלית היא כמעט אוניברסלית?
1. כן
2. לא",na,,,,
D,TRUE,2002,a,a,5,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,6,"Given an array of size \( n \) where all its values are from the set \(\{1,2,\ldots,n^{\log\log(n)}\}\). It is possible to sort the elements of the array:\\

1. In time \(\theta(n)\) on average\\
2. In time \(\theta(n)\) in the worst case\\
3. In time \(\theta(n\log(n))\) in the worst case\\
4. In time \(\theta(n\log\log(n))\) in the worst case\\
5. In time \(\theta\left(\frac{n\log(n)}{\log\log(n)}\right)\) in the worst case\\
6. In time \(\theta\left(\frac{n\log(n)}{\log\log(n)}\right)\) on average",4,na,6,"a,l",tested,1,"נתון מערך בגודל  nשכל ערכיו מהקבוצה {1,2,...,n^(loglog(n))}. אזי ניתן למיין את איברי המערך:
1. בזמן θ(n) במקרה הממוצע
2. בזמן θ(n) במקרה הגרוע 
3. בזמן θ(nlog(n)) במקרה הגרוע
4. בזמן θ(nloglog(n)) במקרה הגרוע.
5. בזמן θ(nlog(n)/loglog(n)) במקרה הגרוע
6. בזמן θ(nlog(n)/loglog(n)) במקרה הממוצע",na,,,,
D,TRUE,2002,a,a,6,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,6,"
Given an array with \( n \) elements where \( n^{2001/2002} \) of the elements are identical. The array can be sorted in worst-case time (mark the tightest bound, assuming the RAM model):
\begin{enumerate}
    \item \( \Theta(n) \)
    \item \( \Theta(n^{1/2002}\log(n)) \)
    \item \( \Theta(n\log(n)^{1/2002}) \)
    \item \( \Theta(n^{2001/2002}\log(n)) \)
    \item \( \Theta(n\log(n)^{2001/2002}) \)
    \item \( \Theta(n\log(n)) \)
\end{enumerate}
",6,na,6,"a,j,m",tested,1,"נתון מערך עם n איברים בו n^(2001/2002) מהאיברים זהים. ניתן למיין את המערך בזמן worst case (יש לסמן את התשובה ההדוקה ביותר, בהנחת מודל RAM):
1, θ(n)
2. θ(n^(1/2002)log(n))
3. θ(nlog(n)^(1/2002))
4. θ(n^(2001/2002)log(n))
5. θ(nlog(n)^(2001/2002))
6. θ(nlog(n))",na,,,,
D,TRUE,2002,a,a,7,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,6,na,3,na,4,h,na,1,"נדפיס את איברי ערימת מקסימום  עם n איברים בסדר preorder (שימו לב: preorder=DLR!). אזי בהנחה ש n  גדול (לדוגמה 2002<n), אילו מהבאים נכון:

1. איבר המינימום יכול להופיע במקום הראשון
2. איבר המינימום תמיד יופיע באחד מ n/2 + 1 המקומות האחרונים
3. איבר המינימום יכול להופיע במקום ה log(n) + 1
4. אם הערימה מלאה לגמרי גם בשכבה התחתונה אז איבר המינימום יופיע בדיוק במקום ה n/2",na,,,,
D,TRUE,2002,a,a,8,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,6,na,5,na,6,b,na,1,"בהינתן מבנה נתונים ריק וסדרה כלשהי של n פעולות עליו - זמן Amortized של פעולה במבנה הנתונים יוגדר כזמן הכולל של n הפעולות מחולק ב n.
נתונה מחסנית התומכת בפעולות:
Pop() בזמן O(1)
Push(x) בזמן O(1)
PopLog() בזמן O(log n) - השולפת log n איברים מראש המחסנית (כאשר n הוא מספר האיברים הנוכחי במחסנית)

אזי בהינתן סדרה כלשהי של n פעולות המתחילה במחסנית ריקה, זמן  Amortizedשל פעולה במחסנית הוא:

1. θ(loglog(n))
2.θ(n)  
3. θ(log(n/log(n)))
4. θ(n/log(n))
5. θ(1)
6. θ(log(n))",na,,,,
D,TRUE,2002,a,a,9,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,6,na,2,na,4,"a,d",na,1,"נתון מערך עם m איברים. n המקומות הראשונים מכילים את הערך 1 והשאר מכילים 0 (n לא ידוע). רוצים למצוא את n. ניתן לעשות זאת בזמן (worst case) היעיל ביותר:

1. θ(1)
2. θ(log(n))
3. θ(min{n, m})
4. θ(m)",na,,,,
D,TRUE,2002,a,a,10,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,5,"Given a queue of natural numbers \( Q_1 \) with \( n \) elements. We want to sort the elements in \( Q_1 \), meaning that at the end of the sorting algorithm's run, \( Q_1 \) will contain the same elements as at the beginning, only in sorted order. The sorting algorithm is allowed to use one additional queue \( Q_2 \) with \( O(n) \) elements and an additional \( O(1) \) memory. Then, there exists such a sorting algorithm as follows:\\
1. Its running time is \( O(n^3) \) and uses principles similar to Bubble Sort.\\
2. Its running time is \( O(n^2) \) and uses principles similar to Bubble Sort.\\
3. Its running time is \( O(n^3\log(n)) \) and uses principles similar to Quick Sort (meaning the version of Quick Sort with a running time of \( O(n\log(n)) \) in the worst case).\\
4. Its running time is \( O(n^2\log(n)) \) and uses principles similar to Quick Sort (meaning the version of Quick Sort with a running time of \( O(n\log(n)) \) in the worst case).\\
5. Its running time is \( O(n^2\log(n)) \) and uses principles similar to Merge Sort.\\
6. Its running time is \( O(n\log(n)) \) and uses principles similar to Merge Sort.",6,na,6,"a,j,m,p",tested,1,"נתון תור של מספרים טבעיים Q1 עם n איברים. רוצים למיין את האיברים ב Q1, כלומר בסיום ריצת אלגוריתם המיון Q1 יכיל את אותם האיברים כמו בתחילת הריצה רק בסדר ממוין. מותר לאלגוריתם המיון להשתמש בתור אחד נוסף Q2 עם O(n) איברים ובעוד O(1) זיכרון נוסף. אזי קיים אלגוריתם כנ""ל למיון 
1. שזמן ריצתו O(n^3) והמשתמש בעקרונות הדומים ל Bubble Sort
2. שזמן ריצתו O(n^2) והמשתמש בעקרונות הדומים ל Bubble Sort
3. שזמן ריצתו O(n^3log(n)) והמשתמש בעקרונות הדומים ל Quick Sort (הכוונה לגרסת Quick Sort בעלת זמן ריצה O(nlog(n)) במקרה הגרוע)
4. שזמן ריצתו O(n^2log(n)) והמשתמש בעקרונות הדומים ל  Quick Sort(הכוונה לגרסת Quick Sort בעלת זמן ריצה O(nlog(n)) במקרה הגרוע)
5. שזמן ריצתו O(n^2log(n)) והמשתמש בעקרונות הדומים ל Merge Sort
6. שזמן ריצתו O(nlog(n)) והמשתמש בעקרונות הדומים ל Merge Sort",na,,,,
C,TRUE,2002,a,a,11,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,13,na,5,na,7,"a,f",na,1,"רוצים לבנות מבנה נתונים לתחזוקת מספרים טבעיים התומך בפעולות insert(x), delete(x), find(x), , עבור מספר טבעי x, ובפעולת  multiple_of_5() המחזירה שני ערכים שונים במבנה x, y המקימים y=5x. אזי קיים מבנה כנ""ל בו (אנו מעוניינים במבנה התומך בפעולות עם סיבוכיות הטובה ביותר) (4 נקודות):
1. פעולות insert(x), delete(x) נעשות בזמן O(log(n)^2) במקרה הגרוע, ופעולות find(x), multiple_of_5()  נעשות בזמן O(log(n)) במקרה הגרוע.
2. פעולות insert(x), delete(x) נעשות בזמן O(log(n)^2) במקרה הגרוע, ופעולות  find(x), multiple_of_5() נעשות בזמן O(log(n)) במקרה הגרוע.
3. פעולות insert(x), find(x), delete(x) נעשות בזמן O(log n) במקרה הגרוע, ופעולת multiple_of_5() נעשית בזמן O(n^2) במקרה הגרוע.
4. פעולות insert(x), delete(x) נעשות בזמן O(log(n)^2) במקרה הגרוע, פעולת  find(x) נעשית בזמן O(log(n)) ופעולת multiple_of_5() נעשית בזמן O(n) במקרה הגרוע.
5. פעולות insert(x), find(x), delete(x) נעשות בזמן O(log n) במקרה הגרוע, ופעולת multiple_of_5() נעשית בזמן O(1) במקרה הגרוע.
6. פעולות insert(x), find(x), delete(x) נעשות בזמן O(log n) במקרה הגרוע, ופעולת multiple_of_5() נעשית בזמן O(n) במקרה הגרוע.
7. כל הפעולות נעשות בזמן O(log n) במקרה הגרוע","התשובה הנכונה היא ה'.
מבנה הנתונים יהיה עץ 2-3 (או עץ חיפוש מאוזן אחר) שמכיל את כל האיברים. רשימה דו כיוונית שמכילה את הזוגות שהמנה ביניהם היא 5. כמו כן יש הצבעות הדדיות בין האיברים בשני המבנים.
פעולות הוספה, מחיקה וחיפוש מבוצעות על העץ. במקרה של הוספה ומחיקה יש לעדכן גם את הרשימה (כלומר להוסיף או להוריד זוג מהרשימה, לפי הצורך).
פעולת Multiple_of_5() תבוצע על ידי החזרת ראש הרשימה המקושרת.",,,,
A,FALSE,2002,a,a,12,https://docs.google.com/document/d/1UoJdnerEFxl6OfCgPoKIRk-N_cj2xNo1,TAU,10,na,na,na,na,na,na,1,"זוג ערכים במערך נקראים עוקבים אם הם שונים ולאחר מיון הם נמצאים במקומות סמוכים במערך. בהינתן מערך של מספרים טבעיים בגודל n, הציעו אלגוריתם (בעל סיבוכיות worst case הטובה ביותר) הבודק האם יש זוג ערכים עוקבים שסכום המופעים של שניהם ביחד הוא לפחות  (כלומר מספר הפעמים שמופיע ערך מסוים ועוד מספר הפעמים שמופיע הערך העוקב לו יהיה לפחות ).","ניתן לפתור ב-O(n)   Worst case בכמה דרכים בהתבססות על order statistics. למשל, פתרון שמתבסס על העקרונות הבאים )  בלא פרוט פרטים טכניים): 
מציאת חציון – O(n) (סמנו ב-M)
מציאת האיבר הקטן ביותר הגדול מהחציון (H) (אם יש) – O(n)
מציאת האיבר הגדול ביותר הקטן מהחציון (L) (אם יש(– O(n)
ספירת הופעות של M, L, H – O(n)
אם כמות ההופעות הכוללת של M ו-H או של M ו-L מקיימת את התנאי התשובה חיובית. אחרת שלילית. ",,,,
D,FALSE,2002,b,a,1,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,"\noindent We propose a new algorithm for sorting an array:

\begin{itemize}
    \item If the size of the array is at most 2, sort it in constant time.
    \item Otherwise:
    \begin{enumerate}
        \item Sort the first two-thirds of the array (recursively).
        \item Sort the last two-thirds of the array (recursively).
        \item Sort again the first two-thirds of the array.
    \end{enumerate}
\end{itemize}

The running time of the above algorithm is:
\begin{enumerate}
    \item $\theta(n\log(n))$
    \item $\theta(n\log(n)^{1.5})$
    \item $\theta(n^{1.5}\log(n))$
    \item $\theta(n^{\log(3)/\log(1.5)})$
    \item $\theta(n^{\log(3)/\log(2/3)})$
    \item $\theta(n)$
\end{enumerate}",na,na,na,"a,c,d",tested,1,"נציע אלגוריתם חדש למיון מערך:

אם גודל המערך לכל היותר 2 – מיין אותו בזמן קבוע.
אחרת: 
מיין את שני השלישים הראשונים של המערך (ברקורסיה)
מיין את שני השלישים האחרונים של המערך (ברקורסיה)
מיין שוב את שני השלישים הראשונים של המערך

זמן הריצה של האלגוריתם הנ""ל הוא:
א. θ(nlog(n))
ב. θ(nlog(n)^1.5) 
ג. θ(n^1.5log(n))
ד. θ(n^(log(3)/log(1.5))))
ה. θ(n^(log(3)/log(2/3)))) 
ו. θ(n)",na,,,,
D,FALSE,2002,b,a,2,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,"Given the functions:

\[ f(n) = (\log(n)^{0.5})^n, \]
\[ g(n) = n^{\log(n)^{0.5}} \]

Which of the following is correct?\\

1. \( f = \Theta(g, 1) \)\\
2. \( f = o(g) \) (small-o, 2).\\
3. \( g = o(f) \) (small-o, 3).\\
4. None of the above.",na,na,na,a,tested,1,"f(n) = (log(n)^0.5)^n,
g(n) = n^(log(n)^0.5)
מה מהבאים נכון ?

f = Θ(g ,1 ) 
f = o(g)    (o .2 קטן).
g = o(f)   (o .3  קטן).
4. אף אחד מהנ""ל",na,,,,
D,FALSE,2002,b,a,3,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,"
Given two max heaps implemented with arrays, each containing \( n \) elements. We want to merge them into a single max heap, in the most efficient W.C. running time, in the comparison model. The time is:

a. \( \Theta(1) \)

b. \( \Theta(\log(n)) \)

c. \( \Theta((\log(n))^2) \)

d. \( \Theta(n) \)

e. \( \Theta(n\log(n)) \)
",na,na,na,"a,h",untested,1,"נתונות שתי ערימות מקסימום במימוש מערך, המכילות n איברים כל אחת. רוצים לאחד אותן לערימת מקסימום יחידה, בזמן ריצה W.C. היעיל ביותר, במודל ההשוואות. הזמן הוא:

א. θ(1)
ב. θ(log(n)) 
ג. θ(log(n)^2)
ד. θ(n)
ה. θ(nlog(n))",na,,,,
D,FALSE,2002,b,a,4,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,na,na,na,na,"a,b",na,1," נתון מבנה A שתומך בפעולות Insert, Delete, Find. אם נתון שזמן Amortized לפעולה הוא  θ(log(n)), אז יתכן שפעולת Insert לוקחת ב-W.C.:
א. θ(loglog(n))
ב. θ(log(n)) 
ג. θ(n)
ד. א+ב
ה. ב+ג
ו. א+ב+ג",na,,,,
D,FALSE,2002,b,a,5,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,"
Given an array of size \( n^3 \) that contains \( n^2 \) different values, the most efficient algorithm to sort the array runs in W.C. time:

A. \( \theta(n^2\log(n)) \)

B. \( \theta(n^3) \)

C. \( \theta(n^3\log(n)) \)

D. \( \theta(n^3\log(n)) \)

E. \( \theta(n^3\log(n)^2) \)

F. \( \theta(n^3\log(n)^3) \)
",na,na,na,"a,d",tested,1,"נתון מערך בגודל n^3 שבו יש n^2 ערכים שונים. אלגוריתם למיון המערך, היעיל ביותר רץ בזמן W.C.: 

א. θ(n^2log(n))
ב. θ(n^3) 
ג. θ(n^3log(n))
ד. θ(n^3log(n))
ה. θ(n^3log(n)^2) 
ו. θ(n^3log(n)^3)",na,,,,
D,FALSE,2002,b,a,6,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,na,na,na,na,"a,d",na,1,"נתון מספר k ומערך A בגודל n. המערך ""כמעט ממוין"" כלומר כל איבר נמצא במרחק לכל היותר log(n) מקומות ממקומו במערך הממוין. רוצים אלגוריתם יעיל ביותר (ב-W.C.)  לחיפוש הערך k במערך A. ניתן לעשות זאת בזמן:
א. θ(nlog(n))
ב. θ(n)  
ג. θ(n/log(n)) 
ד. θ(log(n)^2)
ה. θ(log(n)) 
ו. θ(loglog(n))",na,,,,
D,FALSE,2002,b,a,7,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,"
We want an algorithm that receives an input of an array of size \( n \), and prints the order statistics \( n/2, n/2 + 1, n/2 + 2, \ldots, n/2 + \log(n) \), that is, the median and the \(\log(n)\) elements that would follow it if the array were sorted. This can be done in W.C. time (the most efficient):

\begin{enumerate}
    \item \(\theta(n \log(n))\)
    \item \(\theta(n)\)
    \item \(\theta\left(\frac{n}{\log(n)}\right)\)
    \item \(\theta(\log(n)^2)\)
    \item \(\theta(\log(n))\)
\end{enumerate}
",na,na,na,"a,d",untested,1,"רוצים אלגוריתם שמקבל קלט מערך בגודל n, ומדפיס את הסדרים הסטטיסטים  n/2,n/2 + 1,n/2 + 2,...,n/2 + log(n) כלומר את החציון ואת log(n) האיברים שהיו באים אחריו לו המערך היה ממוין. אפשר לבצע זאת בזמן W.C. (היעיל ביותר):
א. θ(nlog(n))
ב. θ(n)  
ג. θ(n/log(n)) 
ד. θ(log(n)^2)
ה. θ(log(n))",na,,,,
D,FALSE,2002,b,a,8,https://docs.google.com/document/d/1ARR0v5jx5FzYIqxWEbptDtL2r0-6A1B9,TAU,na,"\noindent Given two search trees $T_1$ and $T_2$, each containing $n$ keys. It is known that all the keys in $T_2$ are greater than all the keys in $T_1$. The trees are joined into a single tree named $T$ as follows: \\
Let $x$ be a new node, which will be defined as the root of the tree. $T_2$ will be attached as the right child of $x$ and $T_1$ will be attached as the left child of $x$. The key value of $x$ will be defined as any number that is greater than all keys in $T_1$ and smaller than all keys in $T_2$. \\
In which of the following cases is it guaranteed that the tree $T$ is valid?

\begin{itemize}
    \item A. When the trees are regular binary search trees.
    \item B. When the trees are AVL search trees.
    \item C. When the trees are 2-3 search trees.
    \item D. A + B
    \item E. A + C
    \item F. A + B + C
\end{itemize}",na,na,na,"e,f",tested,1,"נתונים שני עצי חיפוש T1  ו-T2, שמכילים n מפתחות כל אחד. ידוע שכל המפתחות ב-T2 גדולים מכל המפתחות ב-T1.  מחברים את העצים לעץ אחד בשם T באופן הבא: 
יהי x צומת חדש, שיוגדר להיות השורש של העץ. T2  יחובר כבן ימני של x ו-T1 יחובר כבן שמאלי של x. ערך המפתח של x יוגדר להיות מספר כלשהו שגדול מכל המפתחות ב-T1 וקטן מכל המפתחות ב-T2.
באיזה מהמקרים הבאים מובטח שהעץ T הוא חוקי ?

א. כשהעצים הם עצי חיפוש רגילים.
ב. כשהעצים הם עצי חיפוש AVL.
ג. כשהעצים הם עצי חיפוש 3-2.
ד. א + ב
ה. א + ג
ו. א + ב + ג",na,,,,
